0.00930269,-0.0197137,-0.0181347,0.0243848,0.022848,0.0226785,-0.0292429,0.0227191,0.0181993,0.00984559,-0.00863657,0.024341,-0.0271843,-0.0254688,-0.0124739,0.0185501,0.0416123,0.00949992,0.019229,0.0213572	0.0129438,-0.0183305,-0.0117612,0.0238341,0.0645526,0.031569,0.00901261,0.0841165,0.0605515,0.0324417,0.0404503,0.0568108,-0.0295643,0.0188376,0.00591846,0.0263753,0.0411828,0.03276,0.0642157,0.0590292	-0.00364153,-0.00138366,-0.00637482,0.000551041,-0.0417662,-0.00889695,-0.0382454,-0.061515,-0.0423989,-0.0226034,-0.0490698,-0.0325147,0.0023819,-0.0442852,-0.018391,-0.00782912,0.000430279,-0.0232673,-0.0450424,-0.0377196
-0.0658562,-0.0519764,-0.030142,-0.0241519,-0.0509202,-0.0566624,-0.0548839,-0.0284826,-0.0583464,-0.062754,-0.0538751,-0.0205069,-0.061244,-0.0350145,-0.0481392,0.0146886,-0.0131023,-0.042715,-0.0373217,-0.0585255	0.0182315,0.0109458,0.0156674,-0.00594142,0.0195521,0.0183381,0.0193627,0.0304774,0.0167423,-0.00212903,0.0191794,0.000617036,0.0189652,-0.0259577,0.00405159,0.0139698,0.0262356,0.00598414,0.0141794,0.0150391	-0.083987,-0.0628865,-0.0457877,-0.0182131,-0.0704022,-0.0749226,-0.0741678,-0.058909,-0.0750154,-0.0606331,-0.0729792,-0.0211237,-0.0801161,-0.00906498,-0.0521806,0.000718958,-0.0393244,-0.0486867,-0.0514739,-0.0734999
0.00553263,-0.0498164,0.0660914,-0.0129901,-0.0250825,0.0376413,-0.039474,0.0226802,-0.0133839,-0.0753992,-0.000420424,0.0139334,-0.0118185,-0.0285319,-0.0126817,0.0201655,0.0496634,-0.0126365,0.0546113,-0.0334779	0.038567,-0.00912413,0.03655,-0.0455123,0.0068677,0.0393757,0.00683594,0.0421728,0.0464492,0.0144815,-0.0155205,0.00799335,0.00185638,-0.0320089,-0.0646849,0.0105214,0.0549044,0.0137401,0.0614861,-0.00799569	-0.0330414,-0.0407108,0.029613,0.0325414,-0.0319447,-0.00173691,-0.0462975,-0.0195113,-0.0597959,-0.0897827,0.0151001,0.00594067,-0.0136746,0.00348016,0.052046,0.00964616,-0.00525532,-0.0263719,-0.00689793,-0.025489
-0.152169,-0.141445,-0.144634,-0.114499,-0.196326,-0.147624,-0.165612,-0.155121,-0.169631,-0.196522,-0.158166,-0.107606,-0.16918,-0.111899,-0.138985,-0.0765812,-0.141106,-0.137322,-0.109156,-0.166478	-0.0250231,-0.0104727,0.0242105,0.00127422,0.00361152,0.0255453,-0.0290028,-0.0423701,-0.00735522,-0.0274843,0.0259122,0.00158586,-0.00861847,-0.00125377,0.025358,-0.000789849,-0.0382279,-0.00449778,0.021778,0.00732859	-0.127632,-0.131166,-0.168255,-0.115756,-0.199795,-0.172518,-0.137269,-0.113497,-0.162479,-0.169956,-0.183327,-0.109173,-0.160796,-0.110661,-0.163766,-0.0757959,-0.103436,-0.132906,-0.130623,-0.173595
-0.115225,-0.102753,-0.102788,-0.0873116,-0.107354,-0.118305,-0.110084,-0.107926,-0.130469,-0.0890071,-0.100074,-0.0787105,-0.130043,-0.083138,-0.0697655,-0.0101305,-0.0496627,-0.0995336,-0.0850118,-0.1619	-0.02305,-0.00858428,-0.0115387,-0.0224129,0.015953,0.00590205,-0.00867265,0.0118164,0.00888987,-0.0188993,-0.0400549,0.0130403,-0.0439543,-0.0467297,0.0308029,0.00528996,0.0127818,-0.00465163,0.0147187,-0.0292066	-0.0924207,-0.0942519,-0.0913575,-0.065026,-0.123097,-0.12412,-0.101508,-0.11959,-0.139197,-0.0702259,-0.0602604,-0.0916568,-0.0865832,-0.0365503,-0.100353,-0.0154197,-0.0624049,-0.0949259,-0.0996059,-0.133323
0.00554599,-0.0306222,-0.00298373,-0.0521832,-0.00796793,-0.0138418,0.0114909,-0.00254988,-0.0282852,-0.0637952,-0.0355449,-0.0306156,-0.0404814,-0.0446236,-0.0388164,-0.0352047,-0.0208053,-0.0225671,-0.00977106,-0.0343398	0.0192,0.0132572,0.0578801,0.0202992,0.0195229,0.049766,0.0166509,0.0455061,0.0470187,0.00654175,0.0207855,0.0243142,0.0353753,0.0213897,0.0296768,0.0146101,0.0417636,0.0257646,0.0571141,0.0343389	-0.0136554,-0.0438616,-0.0608533,-0.0724056,-0.0274866,-0.063564,-0.00516093,-0.0480504,-0.0752039,-0.0703076,-0.0562888,-0.054889,-0.0757482,-0.0659503,-0.0684144,-0.0497892,-0.0625147,-0.0483036,-0.0668479,-0.0685978
-0.046654,-0.0349756,-0.0107176,-0.0642254,-0.0138637,0.015669,-0.00164746,-0.0264033,-0.00274774,-0.0324197,-0.062977,-0.0355832,-0.051271,-0.0794086,-0.0592579,-0.0647561,-0.0223995,0.0029719,-0.0297016,-0.0221623	-0.0353809,-0.0259523,0.0322952,0.00833999,0.0330253,0.0532032,0.0397054,0.0549022,0.0718415,0.023679,0.0281277,0.0548067,-0.0230964,0.052058,0.00133592,0.0186541,0.0410562,0.0527924,0.0512755,0.0488112	-0.0112917,-0.0090315,-0.0429979,-0.0725265,-0.0468676,-0.0375656,-0.0413502,-0.0811878,-0.0745745,-0.0560557,-0.0909436,-0.0902139,-0.028208,-0.130925,-0.060589,-0.0833095,-0.0633974,-0.0498283,-0.080854,-0.0708968
-0.0766936,-0.0694017,-0.054128,-0.105618,-0.0751883,-0.0832344,-0.0463547,-0.0623774,-0.0903813,-0.103003,-0.101821,-0.0753061,-0.0869118,-0.0965529,-0.0770863,-0.0642712,-0.0766978,-0.0710391,-0.0739034,-0.0875129	0.015444,0.00098299,0.0278957,-0.0134098,-0.000724725,0.0202666,0.0298799,0.017287,0.0134694,-0.00846054,0.0112758,0.00220024,0.0235721,0.000134852,0.0181563,0.0111687,0.0231165,0.00416949,0.0167906,0.0185292	-0.0920286,-0.0703799,-0.0818999,-0.0923393,-0.0744676,-0.103327,-0.0761292,-0.0795785,-0.103724,-0.0946246,-0.112967,-0.0774935,-0.110258,-0.0966865,-0.0951094,-0.0753857,-0.0996377,-0.0751863,-0.0905815,-0.10587
-0.019931,-0.0599577,0.0395244,-0.085552,-0.0331751,-0.0109557,-0.0368005,-0.000967926,-0.0511116,-0.0840246,-0.020793,-0.0370576,-0.0172746,-0.0827817,-0.0278418,-0.0322913,-0.0290353,-0.0381548,0.00150688,-0.0512172	0.0181434,-0.00522057,0.054407,-0.0374772,0.00329296,0.0200555,0.0165976,0.0387806,0.0319191,0.0329767,0.00155295,0.0192391,0.0278877,0.00111191,-0.0277427,0.0250647,0.0455997,0.0132493,0.0549431,0.00158102	-0.0380606,-0.0547543,-0.0149147,-0.0482295,-0.036464,-0.0310043,-0.0533656,-0.039747,-0.0828954,-0.116678,-0.0223452,-0.0562566,-0.0451406,-0.0838859,-9.92269e-05,-0.0573097,-0.0745363,-0.0513781,-0.0534406,-0.0527939
-0.180779,-0.157206,-0.172261,-0.174462,-0.199724,-0.178754,-0.164174,-0.153556,-0.197066,-0.200456,-0.201736,-0.161079,-0.180125,-0.190813,-0.187906,-0.151061,-0.179246,-0.158635,-0.130031,-0.184448	-0.0485662,-0.0194676,0.0305112,0.0105183,0.00365355,0.0208316,-0.0273387,-0.0188632,-0.0106356,0.00653447,0.0172915,0.00327207,0.00918013,-0.00436246,0.013732,-0.00385506,-0.0207705,0.00119773,0.039973,0.0248775	-0.133384,-0.138161,-0.201712,-0.184642,-0.20323,-0.198845,-0.137452,-0.135084,-0.186822,-0.206719,-0.218266,-0.164264,-0.188993,-0.186606,-0.201119,-0.147292,-0.159067,-0.159802,-0.169125,-0.20837
