0.0274042,-0.0012306,0.0617288,0.03371,0.00902308,0.03336,0.0153483,0.0820567,0.0296046,0.0147094,0.00500908,0.040681,0.0513023,0.033451,0.0274903,0.00420785,0.00718324,0.0463054,0.0421043,0.0264266	0.0151209,-0.0718576,0.0123221,-0.0439888,0.0154543,0.0209388,0.0153377,0.0200118,0.00451057,-0.0326916,-0.0376407,-0.018789,-0.014787,-0.0543408,-0.038707,-0.0874347,-0.0515822,-0.0243664,-0.0119844,-0.0353641	0.0122884,0.0706333,0.0494443,0.0775838,-0.00643216,0.0124299,1.05966e-05,0.062147,0.0250974,0.0473782,0.0426417,0.0594246,0.0660392,0.0876325,0.0661269,0.0916089,0.0587437,0.0705921,0.0540614,0.0617331
0.0456462,0.0179999,0.0382771,0.023406,0.00223695,0.016207,0.00188373,0.077701,0.0405587,-0.00608166,0.00758884,0.0337415,0.0225763,0.0344949,-0.00831421,0.0229665,0.0141355,0.0436165,0.0209495,0.00235997	0.0466481,-0.0138042,0.0531826,0.0166575,0.0281054,0.0587617,0.00196233,0.0629557,0.0878216,0.0134954,0.0251459,0.038813,0.030724,0.0115044,0.000576108,-0.0245273,0.0112456,0.022178,0.0307424,0.00148368	-0.00100402,0.0317962,-0.0149359,0.00675113,-0.02587,-0.0425953,-7.85966e-05,0.0148178,-0.0474318,-0.0195755,-0.0175604,-0.00507815,-0.00815337,0.0229996,-0.00889027,0.047467,0.00289039,0.0214592,-0.00979922,0.000876287
0.0430676,0.00171367,0.0975791,0.0416113,0.0296058,0.0764674,-0.00356938,0.118771,0.0571857,0.0164505,0.0131119,0.0556623,0.0530033,0.056,0.0572674,0.0618379,0.0818552,0.105445,0.0145561,0.0394021	0.0327232,-0.057708,0.101341,0.0440439,0.0792496,0.103422,0.038189,0.154345,0.107229,0.0283884,0.0754259,0.0891397,0.00910631,0.104512,0.0492099,0.0524533,0.0840443,0.103111,0.0605651,0.0356448	0.010359,0.0594158,-0.00379952,-0.00243715,-0.0497605,-0.0271694,-0.0417527,-0.0362383,-0.0503525,-0.0119435,-0.0623757,-0.0336444,0.0439182,-0.0487975,0.00808032,0.00941515,-0.0022043,0.00235935,-0.0460496,0.00376263
-0.0527625,0.0152236,0.0201631,-0.0065642,-0.059396,-0.0336511,-0.0343785,0.0294205,-0.0238472,-0.034094,-0.0304457,-0.00206816,-0.028716,-0.0104882,-0.0333304,-0.00557949,-0.034347,0.0103101,-0.0214947,-0.0447671	0.0372469,0.0110227,0.0591991,0.0054196,0.0265664,0.0566828,0.0437337,0.0469222,0.0611127,0.0227318,0.0381218,0.0304918,0.0174795,-0.00352048,0.00847474,-0.0209141,0.00620525,0.0172038,0.0186504,-0.005363	-0.0898329,0.00420163,-0.0390826,-0.0119834,-0.085827,-0.0901619,-0.0779949,-0.0175259,-0.0848363,-0.0567818,-0.068488,-0.0325579,-0.0461723,-0.00696797,-0.0417933,0.0153364,-0.0405437,-0.00689492,-0.040129,-0.0394135
0.0956573,0.0741926,0.14672,0.0640326,0.0663171,0.116048,0.0297486,0.1752,0.10556,0.0423167,0.101445,0.111974,0.157545,0.0878785,0.0528305,0.15754,0.111496,0.12988,0.112162,0.0603344	0.142193,0.056551,0.117207,0.0532746,0.0972508,0.141843,0.0896109,0.147883,0.153488,0.107087,0.0733671,0.126074,0.133976,0.102048,-0.0153414,0.117507,0.0975155,0.139952,0.0935227,0.0276277	-0.0471775,0.017716,0.0300294,0.0107949,-0.0311345,-0.0262272,-0.0600223,0.0280436,-0.0487178,-0.0650651,0.0282884,-0.0143017,0.0240772,-0.0142973,0.0681167,0.0407883,0.0141344,-0.0102587,0.0188367,0.0327613
-0.140112,-0.0784038,-0.113003,-0.0991858,-0.189442,-0.118731,-0.120163,-0.109257,-0.127202,-0.162776,-0.139076,-0.0808906,-0.10133,-0.073419,-0.150901,-0.0698543,-0.124449,-0.0929196,-0.0812538,-0.134277	-0.0116381,0.000813499,0.0484435,0.0134671,0.0126343,0.061741,0.00911786,-0.00933718,0.051206,0.0143226,0.0467259,0.041795,0.0217863,0.026719,-0.0134903,-0.020472,-0.0212252,0.0233151,0.0558148,0.00272207	-0.128684,-0.0792122,-0.160567,-0.112503,-0.201594,-0.179159,-0.129139,-0.100021,-0.177254,-0.176687,-0.184603,-0.122272,-0.122845,-0.0999419,-0.137691,-0.049453,-0.103497,-0.115983,-0.13645,-0.136949
-0.1232,-0.0789095,-0.0557135,-0.0943937,-0.0905601,-0.062731,-0.124131,-0.0742969,-0.084098,-0.0913837,-0.0953307,-0.0739148,-0.0763896,-0.0743284,-0.0706436,0.00121601,-0.0563036,-0.0608275,-0.0760233,-0.13029	-0.019156,-0.0369661,0.0279243,-0.0298546,0.0381984,0.0819227,-0.0175636,0.00871319,0.0485733,-0.0243448,-0.0395181,0.035851,-0.0235075,-0.0477276,0.0164076,-0.00843007,0.00479718,0.0193297,0.0175643,-0.0254837	-0.10429,-0.0420661,-0.0835079,-0.0647216,-0.128315,-0.143914,-0.1068,-0.0829564,-0.132132,-0.0671884,-0.0560237,-0.109476,-0.0529772,-0.0266954,-0.0869504,0.00964598,-0.0610843,-0.0800631,-0.0934627,-0.105155
0.0618841,0.00729674,0.0522822,0.0674522,0.0785207,0.081046,0.0533717,0.0649712,0.0515559,0.036815,0.0413132,0.0721102,0.0490953,0.0487445,0.037562,0.0910944,0.0769439,0.0593439,0.0740242,0.0574192	0.0475982,9.42374e-05,0.00519955,-0.00277166,0.0757546,0.0508478,0.0523969,0.0509973,0.0113319,-0.00410403,0.000267349,0.0108568,0.0153588,-0.0463978,-0.00897755,0.00111542,0.0152359,0.0329376,0.0366085,0.0329656	0.0143281,0.0072025,0.0470954,0.0702108,0.00278271,0.0303232,0.00097747,0.0140204,0.0402476,0.0409129,0.0410463,0.0613014,0.033762,0.0949277,0.0465239,0.0899881,0.0617805,0.026458,0.0375174,0.0245
0.0545194,-0.0161015,0.0243021,0.0335104,0.0381626,0.021748,0.00763837,0.0221087,0.0124705,-0.0118642,0.0109315,0.0127707,0.00159198,0.00301832,-0.0129005,0.0377878,0.0348822,0.00102695,0.0215517,-0.0106563	0.0536616,0.0172999,0.0405159,0.035675,0.0559587,0.0460377,0.00677131,0.0555365,0.0444853,0.0136741,0.031039,0.0156027,0.0437749,-0.0255889,0.0171797,-0.00263227,0.0322047,0.0247514,0.0482378,0.0250606	0.000860338,-0.0333921,-0.0162298,-0.00216716,-0.0178342,-0.0243141,0.000867109,-0.0334688,-0.0320326,-0.0255342,-0.0201144,-0.0028325,-0.0421859,0.0286051,-0.0300735,0.0404161,0.00268052,-0.0237251,-0.0267139,-0.0357074
0.0337871,-0.0196966,-0.018093,0.0263606,0.0371035,0.0291761,-0.0284356,0.012309,0.0213014,0.0178263,-0.0177802,0.0194443,-0.0106779,-0.0362698,-0.0153657,0.0177441,0.0280379,-0.0059794,-0.0056657,0.0185741	0.0228699,-0.0174149,-0.0131541,0.0370127,0.0807045,0.0368343,0.0118343,0.0948821,0.056864,0.0365919,0.0465783,0.0502158,-0.0213755,0.00755079,-0.00436611,0.0158586,0.0343875,0.0367948,0.0582712,0.0517998	0.0109257,-0.00228248,-0.00494009,-0.0106625,-0.043732,-0.00766642,-0.0402563,-0.0826697,-0.0356057,-0.0187779,-0.0643052,-0.0308016,0.0107,-0.0438086,-0.0110003,0.00188603,-0.00635569,-0.0427648,-0.0639158,-0.0332577
